Time	Gx	Gy	Gz	Ax	Ay	Az
8921	1.80	-6.76	-11.99	0.06	0.03	1.11
8939	4.23	-10.76	-7.26	0.07	0.03	1.12
8957	6.41	-13.67	-2.66	0.07	0.04	1.13
8976	7.54	-16.80	1.40	0.06	0.05	1.13
8994	7.66	-18.54	3.52	0.05	0.05	1.13
9012	8.41	-23.64	8.03	0.05	0.04	1.21
9031	9.16	-28.24	11.92	0.09	0.05	1.27
9048	6.77	-28.32	13.63	0.11	0.08	1.30
9067	3.25	-27.79	13.50	0.11	0.07	1.35
9084	1.92	-27.30	13.31	0.12	0.07	1.37
9102	0.87	-24.99	13.29	0.14	0.05	1.40
9121	0.87	-21.59	13.18	0.13	0.06	1.42
9139	1.07	-19.76	11.67	0.12	0.04	1.44
9156	1.85	-19.68	9.92	0.11	0.04	1.44
9175	3.36	-19.65	5.46	0.12	0.05	1.43
9192	3.56	-18.59	1.40	0.11	0.04	1.43
9212	6.47	-19.68	-1.91	0.10	0.02	1.43
9230	8.83	-19.96	-3.86	0.14	0.08	1.41
9248	7.40	-18.04	-3.80	0.16	0.11	1.40
9267	3.49	-11.89	-2.00	0.16	0.06	1.43
9285	4.84	-8.12	-0.93	0.15	0.06	1.47
9304	5.75	-4.01	0.08	0.19	0.08	1.46
9322	3.27	5.00	0.53	0.22	0.11	1.41
9339	1.14	10.04	0.78	0.20	0.11	1.40
9357	-2.18	16.31	2.44	0.15	0.09	1.37
9374	-0.98	14.92	5.51	0.07	0.04	1.34
9392	4.29	5.51	8.54	0.03	0.03	1.24
9409	6.93	-0.40	10.12	0.02	0.04	1.19
9428	11.29	-11.22	14.31	0.04	0.05	1.04
9446	13.32	-17.93	19.85	0.06	0.07	0.86
9464	12.63	-20.32	25.41	0.07	0.06	0.68
9482	11.86	-20.13	27.71	0.07	0.05	0.59
9499	9.78	-17.81	30.44	0.08	0.04	0.44
9518	7.58	-12.82	30.20	0.09	0.03	0.34
9536	4.79	-7.20	26.49	0.08	0.04	0.26
9554	0.66	-2.32	21.65	0.06	0.02	0.19
9572	-0.96	0.20	19.03	0.06	0.01	0.15
9591	-3.16	3.80	14.08	0.03	-0.01	0.10
9609	-4.12	4.87	9.11	-0.01	-0.03	0.07
9628	-4.87	0.78	3.33	-0.05	-0.02	0.08
9647	-7.02	-7.75	-2.18	-0.10	-0.02	0.14
9667	-9.37	-22.32	-6.58	-0.16	-0.03	0.21
9687	-8.59	-47.67	-9.26	-0.31	-0.05	0.37
9706	-4.18	-89.16	-5.40	-0.50	-0.01	0.63
9728	-2.88	-119.45	-0.23	-0.32	0.06	0.86
9747	-2.47	-176.25	11.49	0.16	0.05	1.07
9765	-1.24	-167.91	11.15	0.37	0.05	1.17
9784	3.54	-130.26	5.29	0.70	0.07	1.29
9802	3.14	-55.01	-4.04	0.80	0.09	1.25
9821	1.34	20.87	-13.29	0.60	0.09	1.17
9839	-1.50	65.16	-20.60	0.27	0.08	1.09
9857	-3.04	73.59	-23.28	0.11	0.07	1.06
9876	-3.74	65.77	-25.79	-0.08	0.04	0.97
9894	-1.89	43.06	-24.55	-0.13	0.01	0.87
9914	0.84	20.58	-20.02	-0.06	0.01	0.79
9933	3.97	10.47	-14.77	0.04	-0.01	0.73
9951	7.90	8.06	-10.18	0.11	0.00	0.71
9969	8.87	12.25	-7.86	0.14	0.01	0.72
9987	9.93	17.94	-3.52	0.16	0.03	0.78
10005	8.67	27.02	0.90	0.16	0.05	0.84
10023	5.69	32.26	4.15	0.13	0.07	0.90
10040	4.00	32.52	5.22	0.10	0.08	0.92
10059	-0.75	28.67	6.04	0.03	0.08	0.95
10076	-4.65	16.71	5.02	-0.03	0.07	0.95
10094	-6.94	0.82	2.73	-0.05	0.05	0.92
10113	-7.28	-16.07	-0.18	-0.05	0.03	0.86
10133	-7.10	-24.12	-1.80	-0.04	0.02	0.79
10153	-6.35	-37.73	-4.91	0.01	0.02	0.71
10172	-5.48	-45.64	-8.12	0.04	0.02	0.67
10191	-4.97	-44.62	-10.97	0.10	0.01	0.57
10209	-4.81	-36.71	-14.22	0.14	-0.00	0.48
10228	-4.68	-23.32	-17.76	0.18	0.00	0.41
10248	-5.40	-4.97	-21.15	0.21	-0.00	0.35
10267	-5.69	16.75	-24.25	0.21	-0.02	0.30
10286	-5.34	38.10	-26.73	0.18	-0.02	0.29
10305	-5.08	47.71	-27.73	0.17	-0.02	0.30
10324	-5.08	64.42	-28.50	0.14	0.01	0.37
10343	-6.61	76.22	-26.46	0.10	0.03	0.52
10361	-7.11	80.52	-20.87	0.05	0.03	0.71
10380	-7.00	76.23	-13.11	-0.00	0.05	0.82
10398	-9.58	66.83	-3.98	-0.03	0.09	0.91
10418	-12.24	54.57	4.91	-0.03	0.08	1.02
10437	-13.08	47.47	9.12	-0.04	0.07	1.08
10456	-13.06	31.01	16.46	-0.02	0.08	1.27
10474	-13.46	19.13	23.64	0.10	0.10	1.41
10492	-13.87	18.23	28.27	0.17	0.11	1.45
10510	-14.63	24.00	30.24	0.20	0.09	1.39
10528	-14.54	28.11	29.97	0.20	0.07	1.38
10546	-11.70	37.92	27.63	0.21	0.03	1.34
10565	-7.14	46.98	23.33	0.16	0.02	1.31
10582	-1.66	48.61	18.14	0.08	0.02	1.30
10601	4.14	41.06	12.54	0.01	0.02	1.32
10618	6.84	34.29	9.89	0.00	0.02	1.34
10635	10.12	20.69	4.91	0.03	0.05	1.32
10654	8.61	11.41	0.24	0.07	0.09	1.32
10671	6.23	8.90	-1.89	0.10	0.10	1.32
10689	1.28	7.08	-6.21	0.12	0.09	1.32
10707	-1.72	7.66	-10.33	0.14	0.07	1.29
10725	-2.04	9.83	-14.59	0.14	0.06	1.27
10744	-2.59	12.82	-17.52	0.14	0.08	1.27
10762	-3.48	14.27	-18.11	0.13	0.08	1.28
10780	-4.24	14.69	-17.73	0.09	0.07	1.28
10799	-3.83	10.31	-15.58	0.05	0.05	1.30
10817	-1.19	1.95	-12.28	0.04	0.05	1.33
10836	1.89	-7.37	-8.00	0.06	0.04	1.38
10855	5.29	-14.34	-3.28	0.09	0.04	1.43
10873	6.82	-17.06	-0.75	0.10	0.04	1.46
10891	9.32	-20.48	4.50	0.11	0.05	1.47
10909	10.44	-21.97	8.61	0.12	0.07	1.44
10926	9.80	-22.49	10.99	0.13	0.09	1.44
10944	8.83	-22.38	11.78	0.13	0.09	1.44
10962	6.90	-22.11	13.02	0.11	0.08	1.42
10979	5.48	-23.59	13.84	0.10	0.08	1.39
10998	3.86	-25.36	14.05	0.10	0.07	1.36
11015	3.10	-26.17	13.69	0.10	0.06	1.35
11033	2.44	-27.98	13.06	0.09	0.07	1.33
11051	1.74	-30.21	12.34	0.10	0.07	1.35
11069	1.56	-30.82	10.65	0.14	0.06	1.37
11086	1.77	-29.62	9.14	0.16	0.05	1.37
11104	2.47	-23.82	4.96	0.18	0.05	1.35
11122	2.40	-17.70	1.66	0.15	0.06	1.33
11139	2.44	-15.81	-0.08	0.11	0.06	1.31
11157	2.58	-16.56	-0.50	0.09	0.06	1.28
11175	3.19	-20.29	-1.50	0.07	0.06	1.24
11194	3.89	-26.38	-2.84	0.05	0.07	1.16
11212	3.97	-33.83	-3.34	0.04	0.06	1.05
11230	3.95	-37.28	-3.22	0.04	0.04	0.93
11248	4.52	-42.60	-2.81	0.05	0.04	0.86
11268	4.50	-44.75	-2.44	0.07	0.05	0.72
11286	3.46	-43.84	-1.19	0.07	0.04	0.58
11304	2.21	-41.79	0.38	0.06	0.03	0.47
11322	2.00	-40.31	1.27	0.08	0.01	0.39
11339	2.04	-35.89	2.76	0.08	0.01	0.35
11357	2.30	-30.75	3.20	0.08	-0.01	0.29
11375	3.07	-25.34	3.83	0.05	-0.02	0.25
11394	3.83	-23.30	4.46	0.11	-0.03	0.20
11412	6.15	-17.01	4.53	0.15	-0.05	0.18
11430	10.53	2.53	4.26	0.26	-0.05	0.16
11447	12.80	35.23	7.34	0.34	-0.01	0.16
11466	10.80	68.08	13.26	0.21	0.03	0.25
11483	8.50	76.74	15.93	0.04	0.05	0.37
11502	2.23	60.53	17.47	-0.36	0.07	0.65
11520	-5.95	4.36	14.25	-0.53	0.09	0.86
11539	-12.42	-68.91	8.06	-0.54	0.04	1.05
11558	-11.37	-129.56	-0.46	-0.21	-0.01	1.11
11578	-5.68	-146.12	-7.46	0.28	-0.01	1.11
11597	0.15	-112.58	-11.40	0.63	0.01	1.07
11615	2.43	-81.99	-12.28	0.69	0.02	1.06
11634	4.70	-15.75	-12.05	0.58	0.06	1.04
11652	1.07	30.62	-7.35	0.30	0.13	1.03
11672	-6.90	46.80	0.24	0.04	0.12	0.99
11690	-12.33	36.45	8.12	-0.08	0.09	0.92
11708	-14.05	26.70	11.76	-0.09	0.06	0.85
11727	-15.15	6.93	18.60	-0.07	0.04	0.81
11745	-13.61	-6.76	23.88	0.03	0.03	0.74
11764	-11.37	-5.37	27.18	0.14	0.01	0.70
11782	-6.74	4.46	26.81	0.19	-0.01	0.71
11802	-0.09	17.58	23.01	0.18	-0.01	0.76
11820	3.25	22.34	20.57	0.10	0.00	0.81
11837	8.61	25.76	15.17	0.05	0.02	0.84
11855	11.12	16.72	8.82	-0.03	0.04	0.90
11873	10.73	0.12	1.30	-0.05	0.07	0.91
11891	9.81	-8.30	-2.79	-0.02	0.07	0.88
11910	7.32	-22.38	-11.03	-0.00	0.07	0.86
11929	4.44	-31.66	-18.23	0.02	0.05	0.82
11947	3.05	-39.03	-24.49	0.03	0.03	0.77
11965	2.99	-42.54	-29.66	0.07	0.02	0.72
11983	2.59	-38.24	-33.19	0.14	0.02	0.65
12001	2.37	-33.94	-34.64	0.16	0.01	0.62
12020	1.11	-20.25	-37.90	0.21	0.01	0.55
12038	-0.61	-2.04	-40.21	0.23	0.02	0.47
12057	-4.17	23.13	-40.60	0.24	0.02	0.42
12075	-8.03	46.97	-38.68	0.22	0.03	0.43
12094	-10.25	58.04	-37.23	0.22	0.04	0.47
12112	-15.11	78.43	-33.58	0.21	0.04	0.49
12131	-19.62	96.27	-29.22	0.17	0.04	0.53
12149	-22.66	107.86	-22.03	0.12	0.04	0.59
12167	-23.25	113.71	-12.30	0.09	0.03	0.65
12187	-22.19	114.23	-1.39	0.02	0.02	0.75
12205	-20.72	110.67	3.98	-0.03	0.01	0.82
12224	-15.88	93.66	13.84	-0.11	-0.00	0.99
12242	-9.90	68.21	22.29	-0.11	0.00	1.15
12260	-5.14	43.58	27.42	-0.06	0.03	1.26
12280	-4.00	24.80	29.31	-0.00	0.07	1.30
12298	-4.56	12.34	28.78	0.05	0.06	1.33
12316	-4.59	8.38	27.47	0.09	0.06	1.34
12334	-4.26	7.11	22.43	0.17	0.05	1.36
12352	-3.54	13.55	15.52	0.20	0.04	1.35
12370	-1.02	22.54	8.39	0.18	0.02	1.30
12389	0.84	26.18	4.65	0.16	0.01	1.26
12406	3.88	32.06	-3.89	0.16	0.03	1.22
12424	4.27	36.27	-11.69	0.11	0.05	1.18
12442	3.27	34.68	-16.92	0.04	0.06	1.18
12459	2.43	30.46	-18.66	0.01	0.07	1.24
12477	0.24	18.80	-21.35	0.01	0.07	1.27
12495	-1.45	6.29	-22.66	0.00	0.07	1.31
12515	-2.24	-7.55	-22.35	0.00	0.06	1.32
12533	-3.07	-20.20	-20.26	0.03	0.07	1.31
12553	-4.84	-27.65	-17.24	0.08	0.08	1.28
12571	-5.92	-28.90	-15.78	0.10	0.07	1.27
12590	-6.94	-29.11	-12.54	0.11	0.06	1.27
12610	-5.74	-28.14	-10.15	0.12	0.05	1.28
12629	-3.92	-25.22	-9.06	0.16	0.05	1.32
12648	-2.14	-17.64	-7.72	0.18	0.05	1.37
12667	0.69	-10.56	-3.91	0.16	0.04	1.42
12685	5.46	-7.35	1.21	0.14	0.03	1.48
12704	8.06	-6.82	3.30	0.13	0.05	1.50
12721	11.31	-6.12	5.84	0.12	0.06	1.49
12740	13.00	-8.50	7.64	0.06	0.08	1.45
12758	12.27	-15.96	9.89	0.03	0.10	1.43
12775	11.40	-20.66	10.91	0.02	0.10	1.41
12794	9.12	-30.99	12.05	0.03	0.11	1.40
12812	5.95	-39.32	13.21	0.06	0.09	1.42
12830	4.70	-42.66	12.39	0.12	0.08	1.41
12848	3.68	-39.32	10.03	0.17	0.08	1.39
12866	3.28	-35.57	9.03	0.20	0.08	1.38
12885	2.82	-24.95	9.26	0.21	0.07	1.38
12903	4.24	-14.60	10.15	0.19	0.06	1.39
12920	5.25	-5.81	8.32	0.19	0.08	1.37
12939	4.97	2.01	5.29	0.17	0.07	1.33
12956	5.48	4.44	4.14	0.15	0.06	1.31
12974	7.48	4.97	2.96	0.09	0.06	1.29
12992	9.17	-0.37	3.01	0.05	0.07	1.25
13011	9.78	-9.98	3.22	0.02	0.07	1.17
13029	9.77	-15.24	3.30	0.03	0.08	1.04
13046	9.00	-24.22	4.00	0.05	0.07	0.95
13065	7.49	-28.27	5.29	0.06	0.07	0.78
13083	5.16	-30.27	6.36	0.04	0.06	0.63
13101	3.94	-31.33	6.99	0.03	0.03	0.50
13119	2.47	-33.34	8.16	0.03	0.01	0.45
13137	3.56	-33.86	8.51	0.05	-0.01	0.36
13156	4.59	-30.79	7.39	0.09	0.00	0.31
13173	4.27	-24.66	6.06	0.10	-0.00	0.26
13193	3.23	-14.31	5.22	0.13	0.01	0.21
13211	2.40	-8.48	4.52	0.20	0.00	0.18
13229	0.85	15.56	2.11	0.27	-0.01	0.16
13248	0.64	48.46	-1.07	0.34	-0.03	0.17
13266	1.14	82.29	-3.31	0.19	-0.05	0.23
13285	4.55	88.15	-6.84	-0.12	-0.06	0.37
13303	5.97	77.68	-9.48	-0.44	0.01	0.59
13323	3.80	29.02	-14.07	-0.55	0.06	0.71
13341	-2.49	-47.82	-14.95	-0.63	0.08	0.93
13360	-5.77	-121.51	-15.30	-0.41	0.04	1.06
13380	-2.24	-161.30	-16.51	0.05	0.01	1.07
13398	1.63	-150.15	-15.81	0.45	0.02	1.04
13418	3.91	-103.84	-11.57	0.62	0.04	1.04
13436	4.18	-73.23	-8.58	0.59	0.06	1.05
13455	3.05	-16.27	-0.55	0.50	0.08	1.05
13473	-1.57	23.48	9.23	0.24	0.09	1.05
13491	-5.07	30.62	17.91	-0.03	0.06	1.05
13510	-5.75	10.28	23.35	-0.16	0.04	1.00
13528	-5.11	-16.17	25.99	-0.09	0.02	0.89
13548	-4.18	-31.27	26.09	0.04	0.03	0.80
13566	-4.64	-32.49	25.47	0.11	0.03	0.77
13584	-5.71	-22.25	23.19	0.21	0.04	0.73
13603	-6.84	-4.10	18.98	0.25	0.05	0.73
13621	-7.74	14.72	13.32	0.23	0.05	0.77
13640	-7.60	29.51	6.07	0.17	0.04	0.81
13658	-7.08	33.57	2.43	0.13	0.05	0.84
13676	-5.84	33.62	-3.80	0.04	0.05	0.89
13695	-3.72	24.87	-8.97	0.01	0.04	0.92
13713	-0.49	13.08	-13.44	0.02	0.03	0.91
13732	2.64	3.04	-15.37	0.01	0.03	0.88
13750	4.10	-1.89	-15.20	-0.02	0.03	0.83
13768	6.71	-15.99	-13.44	-0.04	0.03	0.80
13788	8.85	-28.55	-11.49	-0.02	0.02	0.72
13806	11.09	-39.37	-11.17	0.00	0.01	0.66
13826	12.02	-45.68	-11.22	0.03	0.01	0.63
13844	11.54	-48.08	-10.24	0.08	0.02	0.60
13862	10.80	-46.14	-9.51	0.17	0.02	0.54
13880	8.51	-34.55	-8.33	0.19	0.03	0.51
13898	4.71	-15.70	-7.20	0.23	0.04	0.46
13917	0.95	7.17	-6.33	0.25	0.03	0.44
13935	-2.88	32.39	-5.86	0.27	0.03	0.42
13953	-4.93	45.59	-6.03	0.26	0.03	0.42
13972	-9.05	71.18	-6.39	0.25	0.03	0.45
13990	-13.23	92.73	-7.11	0.21	0.06	0.54
14009	-19.30	107.22	-7.17	0.14	0.07	0.66
14028	-23.62	112.58	-7.78	0.08	0.04	0.76
14046	-24.77	107.65	-8.97	-0.01	0.03	0.89
14065	-24.83	100.86	-8.96	-0.06	0.04	0.99
14084	-24.26	81.67	-7.61	-0.07	0.03	1.03
14102	-21.55	60.23	-5.11	-0.07	0.02	1.13
14122	-17.06	38.50	-2.56	-0.03	0.02	1.22
14141	-11.17	22.87	-1.10	0.05	0.01	1.28
14161	-5.10	16.36	-1.34	0.12	0.01	1.30
14179	-1.57	15.81	-2.29	0.17	0.04	1.33
14197	-1.27	18.10	-2.75	0.20	0.06	1.33
14216	-3.56	26.66	-3.51	0.21	0.07	1.33
14234	-6.27	34.47	-3.31	0.17	0.06	1.36
14254	-5.95	36.91	-2.11	0.15	0.03	1.40
14272	-4.24	37.46	-1.53	0.15	0.05	1.38
14290	-5.33	37.06	-1.36	0.11	0.07	1.33
14309	-6.55	35.55	-1.30	0.09	0.08	1.31
14327	-8.42	30.03	-0.50	0.06	0.06	1.28
14347	-6.84	21.09	0.72	0.03	0.03	1.25
14364	-3.23	9.02	1.59	0.01	0.02	1.26
14382	1.14	-3.16	0.61	0.05	0.02	1.32
14401	2.73	-7.64	-0.67	0.08	0.05	1.34
14419	2.70	-13.37	-3.02	0.09	0.06	1.35
14438	1.48	-17.11	-5.05	0.10	0.05	1.36
14456	2.21	-19.10	-6.61	0.13	0.05	1.40
14474	3.62	-17.73	-7.51	0.16	0.05	1.41
14493	4.36	-13.82	-7.72	0.17	0.05	1.42
14511	4.35	-11.80	-7.16	0.16	0.06	1.42
14530	4.06	-9.57	-4.46	0.11	0.06	1.42
14548	3.65	-12.08	-1.80	0.08	0.07	1.39
14566	2.27	-17.26	0.02	0.06	0.06	1.38
14585	2.67	-23.91	1.16	0.06	0.04	1.40
14603	3.57	-27.15	1.71	0.07	0.04	1.41
14622	5.14	-31.89	2.84	0.09	0.04	1.39
14640	6.32	-33.60	4.41	0.11	0.05	1.38
14658	7.02	-32.49	6.13	0.14	0.05	1.37
14676	7.66	-28.38	7.98	0.15	0.05	1.34
14694	7.81	-25.83	8.74	0.15	0.05	1.33
14713	7.63	-20.58	10.15	0.15	0.06	1.32
14730	7.02	-16.19	11.75	0.13	0.06	1.35
14749	6.87	-15.47	13.31	0.11	0.05	1.36
14767	6.94	-17.84	14.39	0.09	0.05	1.36
14785	7.02	-19.45	14.30	0.10	0.06	1.34
14804	5.77	-20.46	12.24	0.12	0.07	1.28
14821	3.49	-19.53	7.51	0.12	0.06	1.20
14839	2.18	-18.71	2.87	0.10	0.05	1.09
14858	2.15	-18.74	1.02	0.08	0.04	1.02
14876	2.91	-19.99	-2.50	0.06	0.02	0.89
14894	5.31	-22.19	-5.84	0.05	0.01	0.77
14914	7.83	-24.15	-8.74	0.04	0.02	0.67
14932	9.46	-26.47	-9.81	0.03	0.01	0.57
14950	10.45	-29.19	-9.69	0.02	0.01	0.46
14969	10.85	-30.46	-9.57	0.03	-0.00	0.36
14988	11.41	-31.02	-9.99	0.04	-0.01	0.31
15007	12.18	-28.53	-10.50	0.05	-0.02	0.22
15026	13.93	-24.58	-10.76	0.06	-0.04	0.17
15045	16.45	-20.19	-10.33	0.03	-0.04	0.15
15064	18.62	-18.20	-10.51	0.04	-0.05	0.15
15082	21.22	-13.99	-10.04	0.07	-0.06	0.20
15102	22.84	-10.67	-8.88	0.09	-0.07	0.31
15120	26.90	-2.90	-2.55	0.08	-0.07	0.40
15140	29.60	-0.44	9.19	0.03	0.02	0.61
15158	21.88	-5.51	23.94	-0.04	0.16	0.89
15176	5.34	-23.24	33.14	-0.12	0.19	1.18
15195	-9.90	-50.23	35.81	-0.06	0.18	1.35
15214	-16.24	-61.65	35.75	0.15	0.14	1.34
15232	-25.22	-67.11	32.36	0.26	0.09	1.29
15251	-26.52	-45.53	25.04	0.39	0.02	1.14
15271	-22.26	-13.18	15.87	0.38	0.00	1.00
15289	-17.26	17.47	8.18	0.28	0.00	0.91
15306	-11.34	35.40	2.38	0.18	0.01	0.84
15325	-8.83	40.25	0.08	0.08	0.03	0.80
15343	-5.33	41.95	-3.27	0.04	0.05	0.80
15363	-3.37	34.18	-5.83	-0.01	0.05	0.80
15381	-1.66	23.27	-8.00	-0.01	0.05	0.81
15399	-0.41	15.09	-9.12	0.04	0.06	0.83
15418	-0.41	11.41	-9.92	0.13	0.09	0.86
15436	-1.28	13.23	-9.84	0.17	0.09	0.88
15456	-3.02	22.72	-10.09	0.21	0.08	0.91
15474	-3.36	34.01	-11.11	0.20	0.06	0.95
15492	-2.56	41.76	-12.44	0.17	0.07	0.99
15511	-1.86	44.94	-13.03	0.13	0.07	0.99
15529	-1.24	44.85	-12.91	0.07	0.06	0.99
15548	0.75	40.56	-11.57	0.04	0.06	0.98
15566	2.85	29.14	-9.11	-0.01	0.05	0.95
15584	4.55	13.03	-5.75	-0.05	0.05	0.89
15603	6.26	-6.18	-2.75	-0.08	0.04	0.82
15622	7.98	-26.12	-1.57	-0.09	0.03	0.74
15641	8.74	-44.04	-1.66	-0.07	0.02	0.66
15660	9.05	-51.21	-2.23	-0.06	0.02	0.63
15678	7.89	-63.02	-3.27	-0.02	0.03	0.58
15698	5.07	-68.92	-4.12	0.04	0.03	0.52
15716	1.56	-66.33	-5.91	0.11	0.02	0.46
15735	-1.75	-54.35	-8.29	0.18	0.02	0.43
15753	-4.90	-35.05	-10.28	0.23	0.02	0.41
15772	-6.48	-23.39	-11.20	0.24	0.02	0.39
15791	-9.26	2.00	-12.60	0.24	0.00	0.39
15809	-10.47	25.74	-13.50	0.21	-0.00	0.42
15829	-10.99	45.21	-13.08	0.18	0.02	0.49
15847	-12.80	59.57	-10.88	0.14	0.04	0.58
15866	-14.60	68.28	-6.44	0.10	0.04	0.69
15884	-14.98	70.19	-3.69	0.06	0.03	0.78
15902	-14.25	69.05	1.27	0.03	0.03	0.83
15921	-13.60	62.58	5.28	0.01	0.06	0.93
15939	-13.82	51.62	9.99	-0.02	0.05	1.07
15958	-10.88	35.87	14.85	-0.02	0.04	1.18
15976	-9.16	28.35	16.46	0.06	0.07	1.22
15995	-8.13	20.08	17.65	0.10	0.08	1.23
16013	-9.22	19.67	16.49	0.11	0.07	1.24
16030	-8.18	19.35	12.86	0.10	0.04	1.26
16049	-6.59	17.15	6.77	0.10	0.05	1.31
16066	-6.42	15.63	3.04	0.11	0.07	1.34
16084	-8.03	14.01	-4.44	0.13	0.07	1.35
16104	-9.46	16.31	-11.80	0.16	0.07	1.33
16122	-10.12	21.67	-18.51	0.17	0.07	1.30
16140	-10.56	27.34	-23.74	0.16	0.06	1.24
16158	-10.18	30.27	-25.45	0.15	0.04	1.22
16179	-7.51	34.82	-27.01	0.13	0.03	1.20
16197	-4.61	35.28	-26.63	0.09	0.05	1.24
